"";"styrk98";"styrk08"
"3064";"3227105";"5164"
"3065";"3227106";"5164"
"3066";"3228101";"3213"
"3067";"3228102";"3213"
"3068";"3229101";"3230"
"3069";"3229102";"3230"
"3070";"3229103";"3230"
"3071";"3229104";"3230"
"3072";"3229105";"3230"
"3073";"3229106";"3230"
"3074";"3229107";"3230"
"3075";"3229108";"3230"
"3076";"3229109";"3230"
"3077";"3229110";"3230"
"3078";"3229111";"3230"
"3079";"3229112";"3230"
"3080";"3229113";"3230"
"3081";"3229114";"2269"
"3082";"3229115";"3230"
"3083";"3229116";"3230"
"3084";"3229117";"3230"
"3085";"3229118";"3230"
"3086";"3231101";"2223"
"3087";"3231102";"2223"
"3088";"3231103";"2223"
"3089";"3231104";"2223"
"3090";"3231105";"2223"
"3091";"3231106";"2223"
"3092";"3231107";"1342"
"3093";"3231108";"2223"
"3094";"3231109";"2223"
"3095";"3231110";"1342"
"3096";"3231111";"2223"
"3097";"3231112";"2223"
"3098";"3231113";"2223"
"3099";"3231114";"2223"
"3100";"3231115";"3259"
"3101";"3231116";"3259"
"3102";"3231117";"1342"
"3103";"3232101";"2224"
"3104";"3232102";"2224"
"3105";"3232103";"2224"
"3106";"3232104";"2224"
"3107";"3232105";"2224"
"3108";"3232106";"2224"
"3109";"3232107";"2224"
"3110";"3232108";"2224"
"3111";"3232109";"2224"
"3112";"3232110";"2224"
"3113";"3232111";"2224"
"3114";"3232112";"2224"
"3115";"3232113";"2224"
"3116";"3232114";"2224"
"3117";"3232115";"2224"
"3118";"3310101";"2341"
"3119";"3310102";"2341"
"3120";"3310103";"2341"
"3121";"3310104";"2341"
"3122";"3310105";"2354"
"3123";"3310106";"2354"
"3124";"3310107";"2341"
"3125";"3310108";"2341"
"3126";"3310109";"2341"
"3127";"3310110";"2341"
"3128";"3310111";"2341"
"3129";"3310112";"2341"
"3130";"3310113";"2341"
"3131";"3310114";"2341"
"3132";"3310115";"2341"
"3133";"3310116";"2341"
"3134";"3310117";"2341"
"3135";"3320101";"2342"
"3136";"3320102";"2342"
"3137";"3320103";"2342"
"3138";"3320104";"2342"
"3139";"3320105";"2342"
"3140";"3320107";"2342"
"3141";"3320108";"2342"
"3142";"3320109";"2342"
"3143";"3320110";"2342"
"3144";"3320111";"2342"
"3145";"3341101";"2320"
"3146";"3341102";"2320"
"3147";"3341103";"2320"
"3148";"3349101";"2359"
"3149";"3349102";"5164"
"3150";"3349103";"5165"
"3151";"3349104";"5164"
"3152";"3349105";"2359"
"3153";"3349106";"5164"
"3154";"3349107";"2355"
"3155";"3349108";"5165"
"3156";"3349109";"2355"
"3157";"3349110";"2359"
"3158";"3349111";"5165"
"3159";"3349112";"5165"
"3160";"3349113";"2359"
"3161";"3349114";"2352"
"3162";"3349115";"2354"
"3163";"3349117";"2652"
"3164";"3349118";"2356"
"3165";"3349119";"2359"
"3166";"3349120";"2359"
"3167";"3349121";"2359"
"3168";"3349122";"2359"
"3169";"3349123";"2359"
"3170";"3349124";"2359"
"3171";"3349125";"2359"
"3172";"3349126";"3332"
"3173";"3349127";"2353"
"3174";"3349128";"2355"
"3175";"3349129";"2355"
"3176";"3349130";"2355"
"3177";"3349131";"2356"
"3178";"3349132";"2359"
"3179";"3349133";"2359"
"3180";"3349134";"2359"
"3181";"3349135";"2354"
"3182";"3349136";"2359"
"3183";"3349137";"2354"
"3184";"3349138";"2359"
"3185";"3349139";"2359"
"3186";"3411101";"3311"
"3187";"3411102";"3311"
"3188";"3411103";"3311"
"3189";"3411104";"3311"
"3190";"3411105";"3311"
"3191";"3411106";"3311"
"3192";"3411107";"3311"
"3193";"3411108";"3311"
"3194";"3411109";"3311"
"3195";"3411110";"3311"
"3196";"3411111";"3311"
"3197";"3411112";"3311"
"3198";"3411113";"3311"
"3199";"3411114";"3311"
"3200";"3411115";"3311"
"3201";"3411116";"3311"
"3202";"3411117";"3311"
"3203";"3411118";"3311"
"3204";"3411119";"3311"
"3205";"3411120";"3311"
"3206";"3411121";"3311"
"3207";"3411122";"3311"
"3208";"3411123";"3311"
"3209";"3411125";"3311"
"3210";"3411126";"3311"
"3211";"3411127";"3311"
"3212";"3411128";"3311"
"3213";"3411129";"3311"
"3214";"3411130";"3311"
"3215";"3411131";"2412"
"3216";"3411132";"2412"
"3217";"3411133";"3311"
"3218";"3412101";"3321"
"3219";"3412102";"3321"
"3220";"3412103";"3321"
"3221";"3412104";"3321"
"3222";"3412105";"3321"
"3223";"3412106";"3321"
"3224";"3412107";"3321"
"3225";"3412108";"3321"
"3226";"3412109";"3321"
"3227";"3412111";"3321"
"3228";"3412112";"3321"
"3229";"3412113";"3321"
"3230";"3412114";"3321"
"3231";"3412115";"3321"
"3232";"3412116";"3315"
"3233";"3412117";"3315"
"3234";"3412118";"3321"
"3235";"3412119";"3321"
"3236";"3412120";"3321"
"3237";"3412121";"3321"
"3238";"3412122";"3321"
"3239";"3412123";"3321"
"3240";"3412124";"3321"
"3241";"3412125";"3321"
"3242";"3412126";"3321"
"3243";"3412127";"3321"
"3244";"3412128";"3321"
"3245";"3412129";"3321"
"3246";"3412130";"3321"
"3247";"3412131";"3321"
"3248";"3412132";"3321"
"3249";"3412133";"3321"
"3250";"3412134";"3321"
"3251";"3412135";"3321"
"3252";"3412136";"3321"
"3253";"3412137";"3321"
"3254";"3412138";"3321"
"3255";"3412139";"3321"
"3256";"3412140";"3321"
"3257";"3412141";"3321"
"3258";"3412142";"3321"
"3259";"3412143";"3321"
"3260";"3412144";"3321"
"3261";"3412145";"3321"
"3262";"3412146";"3321"
"3263";"3412147";"3321"
"3264";"3412149";"3321"
"3265";"3412150";"3321"
"3266";"3412151";"3321"
"3267";"3412152";"3321"
"3268";"3412153";"3321"
"3269";"3412154";"3321"
"3270";"3413101";"3334"
"3271";"3413102";"3334"
"3272";"3413103";"3334"
"3273";"3413104";"3334"
"3274";"3413105";"3334"
"3275";"3413106";"3334"
"3276";"3413107";"3334"
"3277";"3413108";"3334"
"3278";"3413109";"3334"
"3279";"3413110";"3334"
"3280";"3413111";"3334"
"3281";"3414101";"4221"
"3282";"3414102";"4221"
"3283";"3414103";"4221"
"3284";"3414104";"4221"
"3285";"3414105";"4221"
"3286";"3414106";"4221"
"3287";"3414107";"4221"
"3288";"3414108";"4221"
"3289";"3414109";"4221"
"3290";"3414110";"4221"
"3291";"3414111";"4221"
"3292";"3414112";"4221"
"3293";"3414113";"4221"
"3294";"3414114";"4221"
"3295";"3414115";"4221"
"3296";"3414116";"4221"
"3297";"3414117";"4221"
"3298";"3415101";"2433"
"3299";"3415102";"2433"
"3300";"3415103";"3322"
"3301";"3415104";"3322"
"3302";"3415105";"3322"
"3303";"3415106";"3322"
"3304";"3415107";"3322"
"3305";"3415108";"3322"
"3306";"3415109";"2433"
"3307";"3415110";"3322"
"3308";"3415111";"3322"
"3309";"3415112";"2433"
"3310";"3415113";"3322"
"3311";"3415114";"3322"
"3312";"3415115";"3322"
"3313";"3415116";"3322"
"3314";"3415117";"3322"
"3315";"3415118";"3322"
"3316";"3415119";"2431"
"3317";"3415120";"3322"
"3318";"3415121";"3322"
"3319";"3415122";"3322"
"3320";"3415123";"3322"
"3321";"3415124";"3322"
"3322";"3415125";"3322"
"3323";"3415126";"3322"
"3324";"3415127";"3322"
"3325";"3415128";"3322"
"3326";"3415129";"3322"
"3327";"3415130";"3322"
"3328";"3415131";"3322"
"3329";"3415132";"3322"
"3330";"3415133";"3322"
"3331";"3415134";"3322"
"3332";"3415135";"3322"
"3333";"3415136";"3322"
"3334";"3415137";"3322"
"3335";"3415138";"3322"
"3336";"3415139";"2433"
"3337";"3415140";"2434"
"3338";"3415141";"3322"
"3339";"3415142";"2433"
"3340";"3416102";"3323"
"3341";"3416103";"3323"
"3342";"3416104";"3323"
"3343";"3416105";"3323"
"3344";"3416106";"3323"
"3345";"3416107";"3323"
"3346";"3416108";"3323"
"3347";"3416109";"3323"
"3348";"3416110";"3323"
"3349";"3416111";"3323"
"3350";"3416112";"3323"
"3351";"3416113";"3323"
"3352";"3416114";"3323"
"3353";"3416115";"3323"
"3354";"3417101";"3315"
"3355";"3417102";"3315"
"3356";"3417103";"3339"
"3357";"3417104";"3315"
"3358";"3417105";"3315"
"3359";"3417106";"3315"
"3360";"3417107";"3315"
"3361";"3417108";"3315"
"3362";"3417109";"3315"
"3363";"3417110";"3315"
"3364";"3417111";"3315"
"3365";"3417112";"3315"
"3366";"3417113";"3315"
"3367";"3417114";"3315"
"3368";"3417115";"3315"
"3369";"3417116";"3315"
"3370";"3418101";"3312"
"3371";"3418102";"3312"
"3372";"3418103";"3312"
"3373";"3418104";"3312"
"3374";"3418106";"3312"
"3375";"3418107";"3312"
"3376";"3418108";"3312"
"3377";"3418109";"2412"
"3378";"3418111";"3312"
"3379";"3418112";"3312"
"3380";"3418114";"3312"
"3381";"3418115";"3312"
"3382";"3418116";"3312"
"3383";"3418117";"3312"
"3384";"3418118";"3312"
"3385";"3418119";"3312"
"3386";"3418120";"3312"
"3387";"3418121";"3312"
"3388";"3418122";"3312"
"3389";"3418123";"3312"
"3390";"3418124";"2412"
"3391";"3418125";"2412"
"3392";"3418126";"3312"
"3393";"3418127";"3312"
"3394";"3418128";"3312"
"3395";"3418129";"3312"
"3396";"3418130";"3312"
"3397";"3418131";"3312"
"3398";"3418132";"2412"
"3399";"3418133";"3312"
"3400";"3418134";"3312"
"3401";"3418135";"2412"
"3402";"3418136";"3312"
"3403";"3418137";"3312"
"3404";"3418138";"3312"
"3405";"3418139";"3312"
"3406";"3418140";"3312"
"3407";"3418141";"3339"
"3408";"3419102";"4110"
"3409";"3419103";"2431"
"3410";"3419104";"4110"
"3411";"3419105";"2431"
"3412";"3419106";"2431"
"3413";"3419107";"4110"
"3414";"3419108";"4110"
"3415";"3419109";"2431"
"3416";"3419110";"4110"
"3417";"3419111";"4110"
"3418";"3419112";"2431"
"3419";"3419113";"2431"
"3420";"3419114";"2431"
"3421";"3419115";"2431"
"3422";"3419116";"4110"
"3423";"3419117";"4110"
"3424";"3419118";"2431"
"3425";"3419119";"4110"
"3426";"3419120";"2431"
"3427";"3419121";"4110"
"3428";"3419122";"4110"
"3429";"3419123";"2431"
"3430";"3419124";"2431"
"3431";"3419125";"2431"
"3432";"3419126";"2431"
"3433";"3419128";"4110"
"3434";"3419130";"2431"
"3435";"3419131";"2431"
"3436";"3419132";"4110"
"3437";"3419133";"2431"
"3438";"3419134";"2431"
"3439";"3419135";"2431"
"3440";"3419136";"2431"
"3441";"3419137";"2431"
"3442";"3419138";"2431"
"3443";"3419139";"2431"
"3444";"3419140";"2431"
"3445";"3419142";"2431"
"3446";"3419143";"2431"
"3447";"3419144";"2431"
"3448";"3421101";"3324"
"3449";"3421102";"3324"
"3450";"3421103";"3324"
"3451";"3421104";"3324"
"3452";"3421105";"3324"
"3453";"3421106";"3324"
"3454";"3421107";"3324"
"3455";"3421108";"3324"
"3456";"3422101";"3331"
"3457";"3422103";"3331"
"3458";"3422104";"3331"
"3459";"3422105";"3331"
"3460";"3422106";"3331"
"3461";"3422107";"3331"
"3462";"3422108";"3331"
"3463";"3422109";"3331"
"3464";"3422110";"3331"
"3465";"3422111";"3331"
"3466";"3422112";"3331"
"3467";"3422113";"3331"
"3468";"3422114";"3331"
"3469";"3422115";"3331"
"3470";"3422116";"3331"
"3471";"3422117";"3331"
"3472";"3422118";"3331"
"3473";"3422119";"3331"
"3474";"3422120";"3331"
"3475";"3422121";"3331"
"3476";"3422122";"3331"
"3477";"3422123";"3331"
"3478";"3422124";"3331"
"3479";"3422125";"3331"
"3480";"3423101";"3333"
"3481";"3423102";"3333"
"3482";"3423103";"3333"
"3483";"3423104";"3333"
"3484";"3423105";"3333"
"3485";"3423106";"3333"
"3486";"3423107";"3333"
"3487";"3423108";"3333"
"3488";"3423109";"3333"
"3489";"3423110";"3333"
"3490";"3423111";"3333"
"3491";"3423112";"3333"
"3492";"3423113";"3333"
"3493";"3429101";"3339"
"3494";"3429102";"3339"
"3495";"3429103";"3339"
"3496";"3429104";"3339"
"3497";"3429105";"3339"
"3498";"3429108";"3324"
"3499";"3429109";"3339"
"3500";"3429110";"3324"
"3501";"3429111";"3339"
"3502";"3431101";"3343"
"3503";"3431102";"3343"
"3504";"3431103";"2611"
"3505";"3431104";"3343"
"3506";"3431105";"3343"
"3507";"3431106";"3343"
"3508";"3431107";"3343"
"3509";"3431108";"3343"
"3510";"3431109";"3343"
"3511";"3431110";"3343"
"3512";"3431111";"3343"
"3513";"3431112";"3343"
"3514";"3431113";"3341"
"3515";"3431114";"3341"
"3516";"3431115";"4110"
"3517";"3431116";"4110"
"3518";"3431117";"3334"
"3519";"3431118";"2422"
"3520";"3431119";"2422"
"3521";"3431120";"2422"
"3522";"3431121";"3341"
"3523";"3431122";"4110"
"3524";"3431123";"2422"
"3525";"3431124";"4110"
"3526";"3431125";"2422"
"3527";"3431126";"3322"
"3528";"3431127";"3332"
"3529";"3431128";"3332"
"3530";"3431129";"4110"
"3531";"3431130";"2422"
"3532";"3431131";"2422"
"3533";"3431132";"1343"
"3534";"3431133";"4110"
"3535";"3431134";"3341"
"3536";"3431135";"3343"
"3537";"3431136";"3359"
"3538";"3431137";"3359"
"3539";"3431138";"3332"
"3540";"3431139";"2421"
"3541";"3431140";"2421"
"3542";"3431141";"3343"
"3543";"3431142";"3343"
"3544";"3431143";"3343"
"3545";"3431144";"2619"
"3546";"3431145";"2422"
"3547";"3431146";"2422"
"3548";"3432101";"3313"
"3549";"3432102";"3313"
"3550";"3432103";"2411"
"3551";"3432104";"2411"
"3552";"3432105";"2411"
"3553";"3432106";"2411"
"3554";"3432107";"3355"
"3555";"3432108";"2411"
"3556";"3432109";"2411"
"3557";"3432110";"4311"
"3558";"3432111";"2411"
"3559";"3432112";"2411"
"3560";"3432113";"2411"
"3561";"3432114";"3313"
"3562";"3432115";"3313"
"3563";"3432116";"3313"
"3564";"3432117";"3313"
"3565";"3432118";"2411"
"3566";"3432119";"2411"
"3567";"3432120";"2411"
"3568";"3432121";"4313"
"3569";"3432122";"3341"
"3570";"3432123";"2411"
"3571";"3432124";"3313"
"3572";"3432125";"3313"
"3573";"3432126";"3313"
"3574";"3432127";"3313"
"3575";"3432128";"3313"
"3576";"3432129";"4311"
"3577";"3432130";"3313"
"3578";"3432131";"3313"
"3579";"3432132";"3313"
"3580";"3432133";"2411"
"3581";"3432134";"3312"
"3582";"3432135";"3313"
"3583";"3432136";"3313"
"3584";"3432137";"3313"
"3585";"3432138";"3341"
"3586";"3432139";"3341"
"3587";"3432140";"4313"
"3588";"3432141";"3313"
"3589";"3433101";"5151"
"3590";"3433102";"5151"
"3591";"3433103";"5151"
"3592";"3433104";"5151"
"3593";"3433105";"5151"
"3594";"3433106";"5151"
"3595";"3433107";"5151"
"3596";"3433108";"1439"
"3597";"3441101";"3351"
"3598";"3441102";"3351"
"3599";"3441103";"3351"
"3600";"3441104";"3351"
"3601";"3441105";"3351"
"3602";"3441106";"3351"
"3603";"3441107";"3351"
"3604";"3441108";"3351"
"3605";"3441109";"3351"
"3606";"3441111";"3351"
"3607";"3441112";"3351"
"3608";"3441113";"3351"
"3609";"3442101";"3352"
"3610";"3442102";"3352"
"3611";"3442103";"3352"
"3612";"3442104";"3352"
"3613";"3442105";"3352"
"3614";"3442106";"3352"
"3615";"3443101";"3353"
"3616";"3443102";"3353"
"3617";"3443103";"3353"
"3618";"3443104";"3353"
"3619";"3443105";"3353"
"3620";"3443106";"3353"
"3621";"3443107";"3353"
"3622";"3443108";"3353"
"3623";"3443109";"3353"
"3624";"3443110";"3353"
"3625";"3443111";"3353"
"3626";"3444101";"3353"
"3627";"3444102";"3353"
"3628";"3444103";"3353"
"3629";"3444104";"3353"
"3630";"3444105";"3353"
"3631";"3444106";"3353"
"3632";"3444107";"3353"
"3633";"3444108";"3353"
"3634";"3444109";"3333"
"3635";"3444110";"3353"
"3636";"3449101";"3359"
"3637";"3449102";"3359"
"3638";"3449103";"3359"
"3639";"3449104";"3359"
"3640";"3449105";"3359"
"3641";"3449106";"3359"
"3642";"3449107";"3359"
"3643";"3449108";"3359"
"3644";"3449109";"3359"
"3645";"3449110";"3359"
"3646";"3449111";"3359"
"3647";"3449112";"3359"
"3648";"3449113";"3359"
"3649";"3449114";"3359"
"3650";"3449115";"3359"
"3651";"3449116";"3359"
"3652";"3449117";"3354"
"3653";"3449118";"3354"
"3654";"3449119";"3359"
"3655";"3449120";"3359"
"3656";"3449121";"3359"
"3657";"3449122";"3359"
"3658";"3449123";"3359"
"3659";"3449124";"3359"
"3660";"3450101";"3355"
"3661";"3450102";"3355"
"3662";"3450103";"3355"
"3663";"3450104";"3355"
"3664";"3450105";"3355"
"3665";"3450106";"3355"
"3666";"3450107";"3355"
"3667";"3450108";"3355"
"3668";"3450109";"3355"
"3669";"3450110";"3355"
"3670";"3450111";"3355"
"3671";"3450112";"3355"
"3672";"3450113";"3355"
"3673";"3460101";"3412"
"3674";"3460102";"2635"
"3675";"3460103";"3412"
"3676";"3460104";"3412"
"3677";"3460105";"2635"
"3678";"3460106";"2635"
"3679";"3460107";"3412"
"3680";"3460108";"3412"
"3681";"3460109";"2635"
"3682";"3460110";"2635"
"3683";"3460111";"2635"
"3684";"3460112";"2635"
"3685";"3460113";"2635"
"3686";"3460114";"3412"
"3687";"3460115";"2635"
"3688";"3460116";"2635"
"3689";"3460117";"2635"
"3690";"3460118";"2635"
"3691";"3460119";"2635"
"3692";"3460120";"3412"
"3693";"3460121";"2635"
"3694";"3460122";"3412"
"3695";"3460123";"3412"
"3696";"3460124";"3412"
"3697";"3460125";"2635"
"3698";"3460126";"2635"
"3699";"3460127";"2635"
"3700";"3460128";"3412"
"3701";"3460129";"2635"
"3702";"3460130";"3353"
"3703";"3460131";"3353"
"3704";"3460132";"2635"
"3705";"3460133";"3412"
"3706";"3460134";"3412"
"3707";"3460135";"3412"
"3708";"3460136";"3412"
"3709";"3460137";"3412"
"3710";"3460138";"3412"
"3711";"3460139";"3412"
"3712";"3460140";"2635"
"3713";"3460141";"2635"
"3714";"3460142";"2635"
"3715";"3460143";"3412"
"3716";"3460144";"2635"
"3717";"3460145";"2635"
"3718";"3460146";"2635"
"3719";"3460147";"2635"
"3720";"3460148";"3412"
"3721";"3460149";"3412"
"3722";"3460150";"2635"
"3723";"3460151";"3412"
"3724";"3460152";"2635"
"3725";"3460153";"2635"
"3726";"3460154";"2635"
"3727";"3460155";"2635"
"3728";"3460156";"2635"
"3729";"3460157";"2635"
"3730";"3460158";"2635"
"3731";"3460159";"2635"
"3732";"3471101";"3432"
"3733";"3471102";"3432"
"3734";"3471103";"2163"
"3735";"3471104";"2166"
"3736";"3471108";"2163"
"3737";"3471109";"2166"
"3738";"3471110";"2166"
"3739";"3471111";"2166"
"3740";"3471112";"2166"
"3741";"3471113";"2166"
"3742";"3471114";"2166"
"3743";"3471115";"2166"
"3744";"3471116";"3432"
"3745";"3471117";"3432"
"3746";"3471118";"2166"
"3747";"3471119";"2163"
"3748";"3471121";"3432"
"3749";"3471122";"3432"
"3750";"3471123";"3432"
"3751";"3471124";"3432"
"3752";"3471125";"3432"
"3753";"3471126";"3432"
"3754";"3471127";"3432"
"3755";"3471128";"2163"
"3756";"3471129";"2166"
"3757";"3471130";"3432"
"3758";"3471131";"3432"
"3759";"3471132";"3432"
"3760";"3471133";"3432"
"3761";"3471134";"2653"
"3762";"3471135";"2166"
"3763";"3471136";"2166"
"3764";"3471137";"2163"
"3765";"3471138";"2166"
"3766";"3471139";"3432"
"3767";"3471140";"2166"
"3768";"3471141";"2163"
"3769";"3471142";"3432"
"3770";"3471143";"2163"
"3771";"3471144";"2166"
"3772";"3471145";"2166"
"3773";"3472101";"2652"
"3774";"3472102";"2652"
"3775";"3472103";"2652"
"3776";"3472104";"2652"
"3777";"3472105";"2652"
"3778";"3472106";"2652"
"3779";"3472107";"2652"
"3780";"3472108";"2652"
"3781";"3472109";"2652"
"3782";"3472110";"2354"
"3783";"3473101";"2659"
"3784";"3473102";"2659"
"3785";"3473103";"2659"
"3786";"3473104";"2659"
"3787";"3473105";"2659"
"3788";"3473106";"2659"
"3789";"3473107";"2659"
"3790";"3473108";"2659"
"3791";"3473109";"2659"
"3792";"3474101";"3439"
"3793";"3474102";"3439"
"3794";"3474103";"3439"
"3795";"3474104";"3439"
"3796";"3474105";"3439"
"3797";"3474106";"3439"
"3798";"3474107";"3439"
"3799";"3474108";"3439"
"3800";"3474109";"2654"
"3801";"3474110";"3439"
"3802";"3474111";"3439"
"3803";"3474113";"3432"
"3804";"3474114";"2654"
"3805";"3474115";"2654"
"3806";"3474116";"2654"
"3807";"3474117";"2643"
"3808";"3474118";"2654"
"3809";"3474119";"3439"
"3810";"3474120";"3439"
"3811";"3474121";"3439"
"3812";"3474122";"3439"
"3813";"3474123";"3439"
"3814";"3474124";"3439"
"3815";"3474125";"2654"
"3816";"3474126";"3439"
"3817";"3474127";"3439"
"3818";"3475101";"3421"
"3819";"3475102";"3422"
"3820";"3475103";"3422"
"3821";"3475104";"3422"
"3822";"3475105";"3422"
"3823";"3475106";"3423"
"3824";"3475107";"3422"
"3825";"3475108";"3422"
"3826";"3475109";"3422"
"3827";"3475110";"3423"
"3828";"3475111";"3423"
"3829";"3475112";"3423"
"3830";"3475113";"3423"
"3831";"3475114";"3423"
"3832";"3475115";"3422"
"3833";"3475116";"3423"
"3834";"3475117";"3422"
"3835";"3475118";"3422"
"3836";"3475119";"3423"
"3837";"3475120";"3423"
"3838";"3475121";"3422"
"3839";"3475122";"3422"
"3840";"3475123";"3423"
"3841";"3475124";"3422"
"3842";"3475125";"3423"
"3843";"3475126";"3421"
"3844";"3475127";"3422"
"3845";"3475128";"3423"
"3846";"3475129";"3423"
"3847";"3475130";"3423"
"3848";"3475131";"3422"
"3849";"3475132";"4321"
"3850";"3475133";"3421"
"3851";"3475134";"3421"
"3852";"3475135";"3421"
"3853";"3475136";"3421"
"3854";"3475137";"3423"
"3855";"3475138";"3422"
"3856";"3475139";"3422"
"3857";"3475140";"3422"
"3858";"3475141";"3422"
"3859";"3475142";"3423"
"3860";"3475143";"3423"
"3861";"3475144";"3422"
"3862";"3475145";"3421"
"3863";"3475146";"3421"
"3864";"3480101";"3413"
"3865";"3480102";"3413"
"3866";"3480103";"3413"
"3867";"3480104";"3413"
"3868";"3480105";"3413"
"3869";"3480106";"3413"
"3870";"3480107";"3413"
"3871";"3480108";"3413"
"3872";"3480109";"3413"
"3873";"3480110";"3413"
"3874";"3480111";"3413"
"3875";"3480112";"3413"
"3876";"3480113";"3413"
"3877";"3480115";"3413"
"3878";"3480116";"3413"
"3879";"3480117";"3413"
"3880";"3480119";"3413"
"3881";"3480120";"3413"
"3882";"3480121";"3413"
"3883";"3480122";"3413"
"3884";"3480123";"3413"
"3885";"3480124";"3413"
"3886";"3480125";"3413"
"3887";"3480126";"3413"
"3888";"3480127";"3413"
"3889";"3480128";"3413"
"3890";"3480129";"3413"
"3891";"3480130";"3413"
"3892";"3480131";"2359"
"3893";"3480132";"2359"
"3894";"3480133";"2359"
"3895";"3480134";"2359"
"3896";"3480135";"3413"
"3897";"3480136";"3413"
"3898";"3480137";"3413"
"3899";"3491101";"2432"
"3900";"3491102";"2432"
"3901";"3491103";"2642"
"3902";"3491104";"2432"
"3903";"3491105";"2432"
"3904";"3491106";"2432"
"3905";"3491107";"2432"
"3906";"3491108";"2642"
"3907";"3491109";"2642"
"3908";"3491110";"2642"
"3909";"3491111";"2642"
"3910";"3491112";"2642"
"3911";"3491113";"2642"
"3912";"3491114";"2642"
"3913";"3491115";"2642"
"3914";"3491116";"2642"
"3915";"3491117";"2642"
"3916";"3491118";"2642"
"3917";"3491119";"2642"
"3918";"3491121";"2432"
"3919";"3491122";"2642"
"3920";"3491123";"2642"
"3921";"3491124";"2642"
"3922";"3491125";"2642"
"3923";"3491126";"2642"
"3924";"3491127";"2642"
"3925";"3491128";"2432"
"3926";"3491129";"2641"
"3927";"3491130";"2642"
"3928";"3491131";"2642"
"3929";"3491132";"2642"
"3930";"3491133";"2642"
"3931";"3491134";"2642"
"3932";"3491135";"2642"
"3933";"3491136";"2642"
"3934";"3491137";"2642"
"3935";"3491138";"2642"
"3936";"3491139";"2642"
"3937";"3491140";"2642"
"3938";"3491141";"2432"
"3939";"3491142";"2641"
"3940";"3491143";"2641"
"3941";"3491144";"2641"
"3942";"3491145";"2641"
"3943";"3491146";"2642"
"3944";"3491147";"4229"
"3945";"3491148";"2432"
"3946";"3491149";"2642"
"3947";"3491150";"2432"
"3948";"3492101";"2654"
"3949";"3492102";"2656"
"3950";"3492103";"2656"
"3951";"3492104";"2656"
"3952";"3492105";"2654"
"3953";"3492106";"3521"
"3954";"3492107";"2622"
"3955";"3492108";"2622"
"3956";"3492109";"2656"
"3957";"3492110";"3521"
"3958";"3492111";"2656"
"3959";"3492112";"2656"
"3960";"3492113";"2656"
"3961";"3492114";"2656"
"3962";"3492115";"3521"
"3963";"3492116";"2654"
"3964";"3492117";"5169"
"3965";"3492118";"2656"
"3966";"3493101";"2622"
"3967";"3493102";"2622"
"3968";"3493103";"2622"
"3969";"3493104";"2622"
"3970";"3493105";"2622"
"3971";"3493106";"2622"
"3972";"3493107";"2622"
"3973";"3493108";"2622"
"3974";"3493109";"2622"
"3975";"3493110";"2622"
"3976";"3493111";"2622"
"3977";"3493112";"2622"
"3978";"3493113";"2622"
"3979";"3493115";"2622"
"3980";"4111101";"4131"
"3981";"4111102";"4131"
"3982";"4111103";"4131"
"3983";"4111104";"4131"
"3984";"4111105";"4131"
"3985";"4111106";"4131"
"3986";"4111107";"4131"
"3987";"4111108";"4131"
"3988";"4112101";"4132"
"3989";"4112102";"4413"
"3990";"4112103";"4132"
"3991";"4112104";"4132"
"3992";"4112105";"4132"
"3993";"4112106";"4132"
"3994";"4112107";"4132"
"3995";"4113101";"4110"
"3996";"4113102";"4110"
"3997";"4113103";"3342"
"3998";"4113104";"4312"
"3999";"4113105";"4312"
"4000";"4113106";"4312"
"4001";"4113107";"4312"
"4002";"4113108";"4311"
"4003";"4113109";"4416"
"4004";"4113110";"4110"
"4005";"4113111";"4110"
"4006";"4113112";"4110"
"4007";"4113113";"3343"
"4008";"4113114";"4110"
"4009";"4113115";"4110"
"4010";"4113116";"3343"
"4011";"4113117";"4110"
"4012";"4113118";"3332"
"4013";"4113119";"4229"
"4014";"4113120";"4229"
"4015";"4113121";"3332"
"4016";"4113122";"4229"
"4017";"4113123";"4229"
"4018";"4113124";"4110"
"4019";"4113125";"4229"
"4020";"4113126";"3341"
"4021";"4113127";"3342"
"4022";"4113128";"3332"
"4023";"4113129";"3332"
"4024";"4113130";"3332"
"4025";"4113131";"3332"
"4026";"4114101";"4110"
"4027";"4114102";"4110"
"4028";"4114103";"4110"
"4029";"4114104";"4110"
"4030";"4114105";"4110"
"4031";"4114106";"4110"
"4032";"4114107";"4110"
"4033";"4114108";"4110"
"4034";"4114109";"4110"
"4035";"4114110";"4110"
"4036";"4114112";"3354"
"4037";"4114113";"4110"
"4038";"4114114";"4110"
"4039";"4114115";"4110"
"4040";"4114116";"4110"
"4041";"4114117";"4110"
"4042";"4114118";"3354"
"4043";"4114119";"4110"
"4044";"4114120";"4110"
"4045";"4114121";"4110"
"4046";"4114122";"4110"
"4047";"4114123";"4110"
"4048";"4114124";"4110"
"4049";"4114125";"4110"
"4050";"4114126";"4110"
"4051";"4114127";"4321"
"4052";"4114128";"4110"
"4053";"4114129";"4110"
"4054";"4114130";"4110"
"4055";"4114131";"4222"
"4056";"4114132";"4222"
"4057";"4114133";"4110"
"4058";"4114134";"4110"
"4059";"4114135";"4110"
"4060";"4114136";"4110"
"4061";"4114137";"4110"
