"","ny_grk","gammel_grk","fra_aar","til_aar"
"14401","39071100","39071114","2024-01-01","2025-01-01"
"14402","39071100","39071115","2024-01-01","2025-01-01"
"14403","39071100","39071116","2024-01-01","2025-01-01"
"14404","39071100","39071117","2024-01-01","2025-01-01"
"14405","39071100","39071118","2024-01-01","2025-01-01"
"14406","39071100","39071119","2024-01-01","2025-01-01"
"14407",NA,"39071200","2024-01-01","2025-01-01"
"14408","39071200","39071201","2024-01-01","2025-01-01"
"14409","39071200","39071202","2024-01-01","2025-01-01"
"14410","39071200","39071203","2024-01-01","2025-01-01"
"14411","39071200","39071204","2024-01-01","2025-01-01"
"14412","39071200","39071205","2024-01-01","2025-01-01"
"14413",NA,"39071300","2024-01-01","2025-01-01"
"14414","39071300","39071301","2024-01-01","2025-01-01"
"14415","39071300","39071302","2024-01-01","2025-01-01"
"14416","39071300","39071303","2024-01-01","2025-01-01"
"14417","39071300","39071304","2024-01-01","2025-01-01"
"14418","39071300","39071305","2024-01-01","2025-01-01"
"14419","39071300","39071306","2024-01-01","2025-01-01"
"14420",NA,"39071400","2024-01-01","2025-01-01"
"14421","39071400","39071401","2024-01-01","2025-01-01"
"14422","39071400","39071402","2024-01-01","2025-01-01"
"14423","39071400","39071403","2024-01-01","2025-01-01"
"14424","39071400","39071404","2024-01-01","2025-01-01"
"14425","39071400","39071405","2024-01-01","2025-01-01"
"14426","39071400","39071406","2024-01-01","2025-01-01"
"14427","39071400","39071407","2024-01-01","2025-01-01"
"14428","39071400","39071408","2024-01-01","2025-01-01"
"14429",NA,"39071500","2024-01-01","2025-01-01"
"14430","39071500","39071503","2024-01-01","2025-01-01"
"14431","39071500","39071504","2024-01-01","2025-01-01"
"14432","39071500","39071505","2024-01-01","2025-01-01"
"14433","39071500","39071506","2024-01-01","2025-01-01"
"14434",NA,"39071600","2024-01-01","2025-01-01"
"14435","39071600","39071601","2024-01-01","2025-01-01"
"14436","39071600","39071602","2024-01-01","2025-01-01"
"14437","39071600","39071603","2024-01-01","2025-01-01"
"14438","39071600","39071604","2024-01-01","2025-01-01"
"14439","39071600","39071605","2024-01-01","2025-01-01"
"14440","39071600","39071606","2024-01-01","2025-01-01"
"14441","39071600","39071607","2024-01-01","2025-01-01"
"14442","39071600","39071608","2024-01-01","2025-01-01"
"14443","39071600","39071609","2024-01-01","2025-01-01"
"14444",NA,"39071700","2024-01-01","2025-01-01"
"14445","39071700","39071701","2024-01-01","2025-01-01"
"14446","39071700","39071702","2024-01-01","2025-01-01"
"14447","39071700","39071703","2024-01-01","2025-01-01"
"14448","39071700","39071704","2024-01-01","2025-01-01"
"14449","39071700","39071705","2024-01-01","2025-01-01"
"14450","39071700","39071706","2024-01-01","2025-01-01"
"14451","39071700","39071707","2024-01-01","2025-01-01"
"14452","39071700","39071708","2024-01-01","2025-01-01"
"14453","39071700","39071709","2024-01-01","2025-01-01"
"14454","39071700","39071710","2024-01-01","2025-01-01"
"14455",NA,"39079900","2024-01-01","2025-01-01"
"14456","39079900","39079999","2024-01-01","2025-01-01"
"14457",NA,"39090100","2024-01-01","2025-01-01"
"14458","39090100","39090101","2024-01-01","2025-01-01"
"14459","39090100","39090102","2024-01-01","2025-01-01"
"14460",NA,"39090200","2024-01-01","2025-01-01"
"14461","39090200","39090201","2024-01-01","2025-01-01"
"14462","39090200","39090202","2024-01-01","2025-01-01"
"14463","39090200","39090203","2024-01-01","2025-01-01"
"14464","39090200","39090204","2024-01-01","2025-01-01"
"14465","39090200","39090205","2024-01-01","2025-01-01"
"14466","39090200","39090206","2024-01-01","2025-01-01"
"14467",NA,"39090300","2024-01-01","2025-01-01"
"14468","39090300","39090301","2024-01-01","2025-01-01"
"14469","39090300","39090302","2024-01-01","2025-01-01"
"14470","39090300","39090303","2024-01-01","2025-01-01"
"14471","39090300","39090304","2024-01-01","2025-01-01"
"14472","39090300","39090305","2024-01-01","2025-01-01"
"14473",NA,"39090400","2024-01-01","2025-01-01"
"14474","39090400","39090401","2024-01-01","2025-01-01"
"14475","39090400","39090402","2024-01-01","2025-01-01"
"14476","39090400","39090403","2024-01-01","2025-01-01"
"14477","39090400","39090404","2024-01-01","2025-01-01"
"14478","39090400","39090405","2024-01-01","2025-01-01"
"14479","39090400","39090406","2024-01-01","2025-01-01"
"14480",NA,"39090500","2024-01-01","2025-01-01"
"14481","39090500","39090501","2024-01-01","2025-01-01"
"14482","39090500","39090502","2024-01-01","2025-01-01"
"14483","39090500","39090503","2024-01-01","2025-01-01"
"14484","39090500","39090504","2024-01-01","2025-01-01"
"14485","39090500","39090505","2024-01-01","2025-01-01"
"14486",NA,"39090600","2024-01-01","2025-01-01"
"14487","39090600","39090601","2024-01-01","2025-01-01"
"14488","39090600","39090602","2024-01-01","2025-01-01"
"14489","39090600","39090603","2024-01-01","2025-01-01"
"14490","39090600","39090604","2024-01-01","2025-01-01"
"14491","39090600","39090605","2024-01-01","2025-01-01"
"14492","39090600","39090606","2024-01-01","2025-01-01"
"14493","39090600","39090607","2024-01-01","2025-01-01"
"14494","39090600","39090608","2024-01-01","2025-01-01"
"14495","39090600","39090609","2024-01-01","2025-01-01"
"14496","39090600","39090610","2024-01-01","2025-01-01"
"14497","39090600","39090611","2024-01-01","2025-01-01"
"14498",NA,"39090700","2024-01-01","2025-01-01"
"14499","39090700","39090701","2024-01-01","2025-01-01"
"14500","39090700","39090702","2024-01-01","2025-01-01"
"14501","39090700","39090703","2024-01-01","2025-01-01"
"14502","39090700","39090704","2024-01-01","2025-01-01"
"14503","39090700","39090705","2024-01-01","2025-01-01"
"14504","39090700","39090706","2024-01-01","2025-01-01"
"14505","39090700","39090707","2024-01-01","2025-01-01"
"14506","39090700","39090708","2024-01-01","2025-01-01"
"14507","39090700","39090709","2024-01-01","2025-01-01"
"14508","39090700","39090710","2024-01-01","2025-01-01"
"14509","39090700","39090711","2024-01-01","2025-01-01"
"14510",NA,"39090800","2024-01-01","2025-01-01"
"14511","39090800","39090801","2024-01-01","2025-01-01"
"14512","39090800","39090802","2024-01-01","2025-01-01"
"14513","39090800","39090803","2024-01-01","2025-01-01"
"14514","39090800","39090804","2024-01-01","2025-01-01"
"14515","39090800","39090805","2024-01-01","2025-01-01"
"14516","39090800","39090806","2024-01-01","2025-01-01"
"14517","39090800","39090807","2024-01-01","2025-01-01"
"14518",NA,"39090900","2024-01-01","2025-01-01"
"14519","39090900","39090901","2024-01-01","2025-01-01"
"14520","39090900","39090902","2024-01-01","2025-01-01"
"14521","39090900","39090903","2024-01-01","2025-01-01"
"14522","39090900","39090904","2024-01-01","2025-01-01"
"14523","39090900","39090905","2024-01-01","2025-01-01"
"14524","39090900","39090906","2024-01-01","2025-01-01"
"14525","39090900","39090907","2024-01-01","2025-01-01"
"14526","39090900","39090908","2024-01-01","2025-01-01"
"14527","39090900","39090909","2024-01-01","2025-01-01"
"14528","39090900","39090910","2024-01-01","2025-01-01"
"14529","39090900","39090911","2024-01-01","2025-01-01"
"14530",NA,"39091000","2024-01-01","2025-01-01"
"14531","39091000","39091001","2024-01-01","2025-01-01"
"14532","39091000","39091002","2024-01-01","2025-01-01"
"14533","39091000","39091003","2024-01-01","2025-01-01"
"14534","39091000","39091004","2024-01-01","2025-01-01"
"14535","39091000","39091005","2024-01-01","2025-01-01"
"14536","39091000","39091006","2024-01-01","2025-01-01"
"14537","39091000","39091007","2024-01-01","2025-01-01"
"14538","39091000","39091008","2024-01-01","2025-01-01"
"14539","39091000","39091009","2024-01-01","2025-01-01"
"14540",NA,"39091100","2024-01-01","2025-01-01"
"14541","39091100","39091101","2024-01-01","2025-01-01"
"14542","39091100","39091102","2024-01-01","2025-01-01"
"14543","39091100","39091103","2024-01-01","2025-01-01"
"14544","39091100","39091104","2024-01-01","2025-01-01"
"14545","39091100","39091105","2024-01-01","2025-01-01"
"14546","39091100","39091106","2024-01-01","2025-01-01"
"14547","39091100","39091107","2024-01-01","2025-01-01"
"14548","39091100","39091108","2024-01-01","2025-01-01"
"14549",NA,"39091200","2024-01-01","2025-01-01"
"14550","39091200","39091201","2024-01-01","2025-01-01"
"14551","39091200","39091202","2024-01-01","2025-01-01"
"14552","39091200","39091203","2024-01-01","2025-01-01"
"14553","39091200","39091204","2024-01-01","2025-01-01"
"14554","39091200","39091205","2024-01-01","2025-01-01"
"14555",NA,"39091300","2024-01-01","2025-01-01"
"14556","39091300","39091301","2024-01-01","2025-01-01"
"14557","39091300","39091302","2024-01-01","2025-01-01"
"14558","39091300","39091303","2024-01-01","2025-01-01"
"14559","39091300","39091304","2024-01-01","2025-01-01"
"14560","39091300","39091305","2024-01-01","2025-01-01"
"14561","39091300","39091306","2024-01-01","2025-01-01"
"14562","39091300","39091307","2024-01-01","2025-01-01"
"14563",NA,"39091400","2024-01-01","2025-01-01"
"14564","39091400","39091401","2024-01-01","2025-01-01"
"14565","39091400","39091402","2024-01-01","2025-01-01"
"14566","39091400","39091403","2024-01-01","2025-01-01"
"14567","39091400","39091404","2024-01-01","2025-01-01"
"14568","39091400","39091405","2024-01-01","2025-01-01"
"14569","39091400","39091406","2024-01-01","2025-01-01"
"14570","39091400","39091407","2024-01-01","2025-01-01"
"14571","39091400","39091408","2024-01-01","2025-01-01"
"14572","39091400","39091409","2024-01-01","2025-01-01"
"14573","39091400","39091410","2024-01-01","2025-01-01"
"14574",NA,"39091500","2024-01-01","2025-01-01"
"14575","39091500","39091501","2024-01-01","2025-01-01"
"14576","39091500","39091502","2024-01-01","2025-01-01"
"14577","39091500","39091503","2024-01-01","2025-01-01"
"14578","39091500","39091504","2024-01-01","2025-01-01"
"14579","39091500","39091505","2024-01-01","2025-01-01"
"14580",NA,"39091600","2024-01-01","2025-01-01"
"14581","39091600","39091601","2024-01-01","2025-01-01"
"14582","39091600","39091602","2024-01-01","2025-01-01"
"14583","39091600","39091603","2024-01-01","2025-01-01"
"14584","39091600","39091604","2024-01-01","2025-01-01"
"14585","39091600","39091605","2024-01-01","2025-01-01"
"14586","39091600","39091606","2024-01-01","2025-01-01"
"14587","39091600","39091607","2024-01-01","2025-01-01"
"14588","39091600","39091608","2024-01-01","2025-01-01"
"14589","39091600","39091609","2024-01-01","2025-01-01"
"14590",NA,"39091700","2024-01-01","2025-01-01"
"14591","39091700","39091701","2024-01-01","2025-01-01"
"14592","39091700","39091702","2024-01-01","2025-01-01"
"14593","39091700","39091703","2024-01-01","2025-01-01"
"14594","39091700","39091704","2024-01-01","2025-01-01"
"14595","39091700","39091705","2024-01-01","2025-01-01"
"14596","39091700","39091706","2024-01-01","2025-01-01"
"14597","39091700","39091707","2024-01-01","2025-01-01"
"14598","39091700","39091708","2024-01-01","2025-01-01"
"14599","39091700","39091709","2024-01-01","2025-01-01"
"14600","39091700","39091710","2024-01-01","2025-01-01"
"14601","39091700","39091711","2024-01-01","2025-01-01"
"14602",NA,"39099900","2024-01-01","2025-01-01"
"14603","39099900","39099999","2024-01-01","2025-01-01"
"14604",NA,"39110100","2024-01-01","2025-01-01"
"14605","39110100","39110101","2024-01-01","2025-01-01"
"14606","39110100","39110102","2024-01-01","2025-01-01"
"14607","39110100","39110103","2024-01-01","2025-01-01"
"14608","39110100","39110104","2024-01-01","2025-01-01"
"14609",NA,"39110200","2024-01-01","2025-01-01"
"14610","39110200","39110201","2024-01-01","2025-01-01"
"14611","39110200","39110202","2024-01-01","2025-01-01"
"14612",NA,"39110300","2024-01-01","2025-01-01"
"14613","39110300","39110301","2024-01-01","2025-01-01"
"14614","39110300","39110302","2024-01-01","2025-01-01"
"14615","39110300","39110303","2024-01-01","2025-01-01"
"14616","39110300","39110304","2024-01-01","2025-01-01"
"14617","39110300","39110305","2024-01-01","2025-01-01"
"14618","39110300","39110306","2024-01-01","2025-01-01"
"14619",NA,"39110400","2024-01-01","2025-01-01"
"14620","39110400","39110401","2024-01-01","2025-01-01"
"14621","39110400","39110402","2024-01-01","2025-01-01"
"14622","39110400","39110403","2024-01-01","2025-01-01"
"14623",NA,"39110500","2024-01-01","2025-01-01"
"14624","39110500","39110501","2024-01-01","2025-01-01"
"14625","39110500","39110502","2024-01-01","2025-01-01"
"14626","39110500","39110503","2024-01-01","2025-01-01"
"14627","39110500","39110504","2024-01-01","2025-01-01"
"14628","39110500","39110505","2024-01-01","2025-01-01"
"14629",NA,"39110600","2024-01-01","2025-01-01"
"14630","39110600","39110601","2024-01-01","2025-01-01"
"14631","39110600","39110602","2024-01-01","2025-01-01"
"14632","39110600","39110603","2024-01-01","2025-01-01"
"14633","39110600","39110604","2024-01-01","2025-01-01"
"14634","39110600","39110605","2024-01-01","2025-01-01"
"14635",NA,"39110700","2024-01-01","2025-01-01"
"14636","39110700","39110701","2024-01-01","2025-01-01"
"14637","39110700","39110702","2024-01-01","2025-01-01"
"14638","39110700","39110703","2024-01-01","2025-01-01"
"14639","39110700","39110704","2024-01-01","2025-01-01"
"14640","39110700","39110705","2024-01-01","2025-01-01"
"14641","39110700","39110706","2024-01-01","2025-01-01"
"14642","39110700","39110707","2024-01-01","2025-01-01"
"14643","39110700","39110708","2024-01-01","2025-01-01"
"14644",NA,"39110800","2024-01-01","2025-01-01"
"14645","39110800","39110801","2024-01-01","2025-01-01"
"14646","39110800","39110802","2024-01-01","2025-01-01"
"14647","39110800","39110803","2024-01-01","2025-01-01"
"14648","39110800","39110804","2024-01-01","2025-01-01"
"14649","39110800","39110805","2024-01-01","2025-01-01"
"14650","39110800","39110806","2024-01-01","2025-01-01"
"14651","39110800","39110807","2024-01-01","2025-01-01"
"14652","39110800","39110808","2024-01-01","2025-01-01"
"14653","39110800","39110809","2024-01-01","2025-01-01"
"14654","39110800","39110810","2024-01-01","2025-01-01"
"14655","39110800","39110811","2024-01-01","2025-01-01"
"14656","39110800","39110812","2024-01-01","2025-01-01"
"14657","39110800","39110813","2024-01-01","2025-01-01"
"14658",NA,"39119900","2024-01-01","2025-01-01"
"14659","39119900","39119999","2024-01-01","2025-01-01"
"14660",NA,"40010100","2024-01-01","2025-01-01"
"14661","40010100","40010101","2024-01-01","2025-01-01"
"14662","40010100","40010102","2024-01-01","2025-01-01"
"14663","40010100","40010103","2024-01-01","2025-01-01"
"14664","40010100","40010104","2024-01-01","2025-01-01"
"14665","40010100","40010105","2024-01-01","2025-01-01"
"14666",NA,"40010200","2024-01-01","2025-01-01"
"14667","40010200","40010201","2024-01-01","2025-01-01"
"14668","40010200","40010202","2024-01-01","2025-01-01"
"14669","40010200","40010203","2024-01-01","2025-01-01"
"14670","40010200","40010204","2024-01-01","2025-01-01"
"14671","40010200","40010205","2024-01-01","2025-01-01"
"14672","40010200","40010206","2024-01-01","2025-01-01"
"14673","40010200","40010207","2024-01-01","2025-01-01"
"14674","40010200","40010208","2024-01-01","2025-01-01"
"14675","40010200","40010209","2024-01-01","2025-01-01"
"14676","40010200","40010210","2024-01-01","2025-01-01"
"14677",NA,"40010300","2024-01-01","2025-01-01"
"14678","40010300","40010301","2024-01-01","2025-01-01"
"14679","40010300","40010302","2024-01-01","2025-01-01"
"14680","40010300","40010303","2024-01-01","2025-01-01"
"14681","40010300","40010304","2024-01-01","2025-01-01"
"14682","40010300","40010305","2024-01-01","2025-01-01"
"14683","40010300","40010306","2024-01-01","2025-01-01"
"14684","40010300","40010307","2024-01-01","2025-01-01"
"14685","40010300","40010308","2024-01-01","2025-01-01"
"14686","40010300","40010309","2024-01-01","2025-01-01"
"14687","40010300","40010310","2024-01-01","2025-01-01"
"14688","40010300","40010311","2024-01-01","2025-01-01"
"14689","40010300","40010312","2024-01-01","2025-01-01"
"14690","40010300","40010313","2024-01-01","2025-01-01"
"14691","40010300","40010314","2024-01-01","2025-01-01"
"14692","40010300","40010315","2024-01-01","2025-01-01"
"14693","40010300","40010316","2024-01-01","2025-01-01"
"14694","40010300","40010317","2024-01-01","2025-01-01"
"14695","40010300","40010318","2024-01-01","2025-01-01"
"14696","40010300","40010319","2024-01-01","2025-01-01"
"14697","40010300","40010320","2024-01-01","2025-01-01"
"14698",NA,"40010400","2024-01-01","2025-01-01"
"14699","40010400","40010401","2024-01-01","2025-01-01"
"14700","40010400","40010402","2024-01-01","2025-01-01"
"14701","40010400","40010403","2024-01-01","2025-01-01"
